Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,sample_label,source_excel,phase,phase_sheet_name
716,788,100,0,111.7373975833348,1.255243874311818,-1885.381361856822,-1526.546252049802,338.1568202488051,167.552080817098,8.901648505920365,0.0009539710410711969,0.0005341945857922636,-8.446543678610489e-06,1.079975925977776e-05,-7.584253148946942e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
717,787,100,0,111.7448887128653,1.231346132142651,-1885.166577741782,-1530.356709613255,334.6789304612808,166.2990915041981,9.075018453050184,0.0009941898726078943,0.0005616407910511474,-9.19180563887122e-06,1.162652846831984e-05,-8.18110520475232e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
718,786,100,0,111.7469121970978,1.216758647004144,-1884.86585966545,-1532.870288928282,332.3377904330525,165.4821125801655,9.18398340313724,0.001020557115473952,0.000578880526835687,-9.69147156196259e-06,1.216188008719141e-05,-8.57851699399402e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
719,785,100,0,111.7470377640852,1.209952385709857,-1884.536281098301,-1534.247578535287,331.0387965439812,165.0783187917186,9.235655806284084,0.001035139595317677,0.0005875135114036434,-9.967442236633118e-06,1.243458722920921e-05,-8.794798359632841e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
720,784,100,0,111.7469501901261,1.207252368177346,-1884.204214879312,-1535.014450431372,330.312410204739,164.9051939926594,9.25630407822985,0.001043457196282669,0.0005915860887686332,-1.012094977715135e-05,1.256421263944146e-05,-8.912130348578743e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
721,783,100,0,111.7468556130074,1.206122925445104,-1883.872632234486,-1535.547913354804,329.8061060263046,164.8214345684563,9.264964064236539,0.00104939378370238,0.0005939186998313369,-1.022721413856841e-05,1.26386297863875e-05,-8.991407727126224e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
722,876,75,0,111.7319607798445,1.00970822457526,-1918.573531274161,-1505.21423771863,359.7087356354973,166.7941047328973,11.06576712563128,0.0008291224497139195,0.0008170315145669146,-7.381581716779049e-06,2.50167701711038e-05,-9.258876191312108e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
723,875,75,0,111.7319829314828,1.010504203231379,-1918.214258839072,-1505.39289160798,359.5535141149608,166.7948376884004,11.05705276377748,0.0008305167599830238,0.0008169259379078027,-7.414066667792295e-06,2.499996472702545e-05,-9.26607756902286e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
724,874,75,0,111.7320031289193,1.01105624775703,-1917.855127420892,-1505.603842224306,359.3699910182502,166.7735141205904,11.0510175251664,0.0008321028101595728,0.0008170875468250041,-7.451498525642968e-06,2.499781945900391e-05,-9.278692221090496e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
725,873,75,0,111.7320233598877,1.011608160235074,-1917.496180169659,-1505.814888214799,359.1862251492917,166.752302917057,11.04499031857589,0.000833697869362939,0.0008172516898859005,-7.489211455206508e-06,2.499580410158328e-05,-9.291412058247081e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
726,872,75,0,111.7320436239347,1.012159935111136,-1917.137417321856,-1506.026031681622,359.0022142428799,166.7312045979534,11.03897118904103,0.0008353020142692621,0.0008174183869903274,-7.527208271842048e-06,2.499391964195142e-05,-9.304238125885924e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
727,871,75,0,111.7320639206333,1.01271157081307,-1916.778839116269,-1506.237274251198,358.8179564437104,166.7102200145563,11.03296013799147,0.0008369153192282553,0.000817587653738785,-7.565491745433804e-06,2.499216683467635e-05,-9.317171393477687e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
728,870,75,0,111.732084249579,1.013263069995996,-1916.420445793788,-1506.448617056444,358.6334503235307,166.689350321575,11.0269571208216,0.0008385378560543582,0.0008177595012318539,-7.604064594864411e-06,2.499054618993942e-05,-9.330212749703189e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
729,869,75,0,111.732104610354,1.013814433554144,-1916.062237596665,-1506.660061505467,358.4486942093403,166.6685965234583,11.02096211223322,0.0008401696985270111,0.0008179339424240327,-7.642929603395021e-06,2.498905832493459e-05,-9.343363131704838e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
730,868,75,0,111.7321250025661,1.01436566713767,-1915.704214768996,-1506.871608448127,358.2636869130871,166.6479599614244,11.01497503536876,0.0008418109174583302,0.000818110985206221,-7.68208949204227e-06,2.498770358202622e-05,-9.356623384269313e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
731,867,75,0,111.732145425806,1.014916772376004,-1915.346377555852,-1507.08325933429,358.0784267171528,166.6274416397828,11.00899585728905,0.0008434615872853947,0.0008182906416332597,-7.721547089756e-06,2.498648254034074e-05,-9.369994448766192e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
732,866,75,0,111.7321658796923,1.015467758765277,-1914.988726203831,-1507.295014613164,357.8929127776553,166.6070431344971,11.00302445993452,0.000845121777175894,0.0008184729155482269,-7.761305102951495e-06,2.498539532760869e-05,-9.38347710851035e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
733,865,75,0,111.732186363909,1.016018641566551,-1914.631260961497,-1507.506874098515,357.7071448077867,166.5867664741804,10.99706066333926,0.0008467915522921631,0.0008186578043262649,-7.80136614901522e-06,2.498444172812582e-05,-9.397072027964026e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
734,864,75,0,111.7322068782263,1.016569446122296,-1914.273982079508,-1507.718836387535,357.5211235914109,166.5666144650822,10.9911041792992,0.0008484709704359668,0.0008188452943435108,-7.841732668292259e-06,2.498362093278562e-05,-9.410779658841104e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
735,863,75,0,111.7322274219874,1.017120150581075,-1913.916889802031,-1507.930906104376,357.3348446047223,166.5465860114965,10.98515523049616,0.000850160127011421,0.0008190354234864841,-7.882408086622822e-06,2.498293494445525e-05,-9.424601507113153e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
736,862,75,0,111.7322479951694,1.017670802184595,-1913.559984383873,-1508.143079241139,357.1483109216699,166.5266856179442,10.97921329326911,0.0008518590636819741,0.0008192281540487232,-7.92339445556772e-06,2.498238165747986e-05,-9.438537559265132e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
737,861,75,0,111.7322685975022,1.018221422818417,-1913.203266075837,-1508.355355026201,356.9615227700354,166.5069156608239,10.97327811943197,0.0008535678425582643,0.0008194234761662885,-7.964694366228942e-06,2.498196048666447e-05,-9.45258837390715e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
738,860,75,0,111.732289228627,1.018772024267273,-1912.846735127107,-1508.567734042728,356.7744791813789,166.4872776449227,10.96734957057618,0.000855286534246847,0.00081962139093981,-8.006310643838455e-06,2.498167145116929e-05,-9.466754743483237e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
739,859,75,0,111.7323098883759,1.019322638205805,-1912.490391789556,-1508.780214452933,356.5871813245794,166.4677746410861,10.96142729499712,0.0008570151940418437,0.0008198218776224543,-8.048245729572529e-06,2.498151339109459e-05,-9.481037027726645e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
740,858,75,0,111.7323305764789,1.019873286518232,-1912.134236312728,-1508.992795705132,356.3996292336079,166.4484088710948,10.9555110476444,0.0008587538855525258,0.0008200249262502649,-8.090502292741616e-06,2.498148573813639e-05,-9.49543581498688e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
741,857,75,0,111.7323512927828,1.020424001773166,-1911.778268947147,-1509.205476005469,356.2118240425412,166.4291833663609,10.94960046986627,0.0008605026642240038,0.0008202305149847805,-8.13308280343206e-06,2.498158729027382e-05,-9.50995146349716e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
742,856,75,0,111.7323720373457,1.020974836137515,-1911.422489945614,-1509.41825121939,356.023768964463,166.4101026798073,10.94369499448627,0.0008622615699792583,0.0008204386002649146,-8.175989338582302e-06,2.498181568078579e-05,-9.524583899752997e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
743,855,75,0,111.7323928097999,1.021525802412562,-1911.066899552523,-1509.631122130807,355.8354628566373,166.3911681316463,10.93779447821276,0.0008640306751164027,0.0008206491821167868,-8.21922482996128e-06,2.498217090524873e-05,-9.539333945052493e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
744,854,75,0,111.732413610059,1.022076940124442,-1910.711498015151,-1509.844086289853,355.6469074438168,166.3723831447078,10.93189849253963,0.0008658100307235455,0.0008208622310113949,-8.262791668551081e-06,2.498265136979109e-05,-9.554201830210336e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
745,853,75,0,111.7324344388148,1.022628353376436,-1910.356285591483,-1510.057133506354,355.4581113396347,166.3537562500277,10.9260059209101,0.0008675996348246313,0.000821077645226344,-8.306690868441997e-06,2.498325160980225e-05,-9.569186328409988e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
746,852,75,0,111.7324552953858,1.023180029329897,-1910.001262514817,-1510.270267868066,355.2690704766037,166.3352865449771,10.92011689952176,0.0008693995820845178,0.0008212954534583654,-8.350925978039354e-06,2.498397318674151e-05,-9.58428887121249e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
747,851,75,0,111.7324761795832,1.023731996053465,-1909.646429023941,-1510.483488580302,355.0797851208815,166.3169763518425,10.91423112790429,0.0008712099339774958,0.0008215156386314376,-8.395499693885016e-06,2.498481520902387e-05,-9.599509973476062e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
748,850,75,0,111.7324970917451,1.024284327242137,-1909.291785363421,-1510.696789356209,354.8902604346805,166.2988315894301,10.90834782101786,0.0008730307145522766,0.0008217381328954322,-8.440413739628116e-06,2.498577406234182e-05,-9.614849123628596e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
749,849,75,0,111.7325180330299,1.02483716460683,-1908.937331788091,-1510.910155740461,354.7005088870741,166.2808635504264,10.90246547371212,0.0008748618910944594,0.0008219627925107803,-8.485668347735644e-06,2.498684206879278e-05,-9.630304265329299e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
750,848,75,0,111.7325390022758,1.025390451666756,-1908.583068511521,-1511.1235974402,354.5105214033097,166.2630676170066,10.89658469324113,0.0008767035961352145,0.000822189694431924,-8.531268111698768e-06,2.498802342324199e-05,-9.645877860071318e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
