,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.65475437,0.123916479,13.12760712,0.753814377,0.018730049,0.201627546,1.110568373,3.295456048,4.654191429,0.052554002
nan,76.56952528,0.115994745,13.0811987,0.824617066,0.022932624,0.193324904,1.131669983,3.467131839,4.618583116,0.045362945
nan,76.05711785,0.143947635,12.96186476,0.86802563,0.02556104,0.163179575,1.105234601,3.383066834,4.656128948,0.038158672
nan,76.05799201,0.134348556,12.74950979,0.833342232,0.021851664,0.167789403,1.150651801,3.539409765,4.571236227,0.052061068
nan,75.93794923,0.151266679,12.91301503,0.959430562,0.020572653,0.206245498,1.190501296,3.322941441,4.68554713,0.049308653
nan,76.03027673,0.116290267,13.062315,0.872083414,0.02001669,0.213575612,1.18001664,3.426339772,4.6385913,0.036034258
nan,76.43870832,0.134050852,12.97034087,0.799295079,0.023647912,0.194604564,1.173718006,3.582954544,4.585561468,0.056967925
nan,76.50747623,0.137943384,13.1034628,0.757245975,0.02133531,0.181055809,1.171758121,3.56839218,4.606847599,0.048868816
nan,76.19626765,0.105338063,12.74303105,0.90192055,0.028726879,0.133632064,1.074995208,3.626407433,4.630955242,0.039512989
nan,76.00464819,0.14799058,12.98985772,0.832316899,0.020589806,0.174303441,1.171918385,3.542102642,4.671142808,0.045071561
nan,76.10510581,0.142456326,13.22794227,0.823594433,0.02125524,0.157604499,1.195292754,3.424042715,4.518871175,0.040542581
nan,76.44102337,0.132080844,13.04937445,0.748673588,0.019345115,0.22007208,1.199334449,3.420343263,4.681410008,0.035352795
